# Dataset used for sentiment analysis project
marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,sentiment
US,3646415,R1EEBTSX6EWZTB,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,I paid 157. 00 after the price with shipping ...,I paid 157.00 after the price with shipping and it is already giving me problems and I have not even had the item for a week...the Kindle will not stop freezing and the screen keeps going black... I am started to think I received a refurbished item because I should not be having these problems with the device this soon,2015-08-29,0
US,45939382,R3MAP2MNK0OW9C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,"I love this little unite so far, and has more than I thought it would",2015-08-29,1
US,2977087,R2U7JV60EY1BV6,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,Reading books it's ok but not a great tablet for all of the choices available on other ...,Very limited number of apps. Reading books it's ok but not a great tablet for all of the choices available on other devices.,2015-08-29,0
US,10333619,R3M3FNW2EZ7YJF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Exceeds!,Exceeds all expectations!,2015-08-29,1
US,29512655,R195SL3BWA6TAH,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,just wish when you buy the kindle from a retailer ...,just wish when you buy the kindle from a retailer you could see the settings to show your memory and version instead of having to go to amazon website,2015-08-29,1
US,23493445,R2TYAD69G4ZJA5,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,love it!!!,I have always loved the kindle fire and still do,2015-08-29,1
US,29811747,R3QCGLDY3OG19E,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great item,"This was a gift for my birthday and it was a wonderful surprise. The tablet exceeded my expectations performance wise and I just can't get enough of it. I would recommend this to everyone, it's a must have.",2015-08-29,1
US,30718366,R2P2XC0M072KKK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Excellent,2015-08-29,1
US,46021373,R3T51J4DCAFVBX,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love the upgrade.,2015-08-29,1
US,7602347,R1L7MG2XULPX5A,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,Y,thank you Jim and Andrea.I love it,It was a birthday gift and I love it,2015-08-29,1
US,22352445,R2NXTHRMQ6H7VX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,My 8 and 7 year old love their tablets!,2015-08-29,1
US,47896032,R34RLDIZV1E2ZV,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great little tablet for the money well worth it!,"A very crisp clear picture, & sleek design.. Not as fast as an apple I pad  mini but great for all the things other than fast gaming..Fantastic price as well! I give it a 5 star plus.",2015-08-29,1
US,24441593,R16WM6BKLYPN6C,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,I love it but not user friendly,"I love it but not user friendly.  I know the world likes going online for everything, I would prefer an owners manual and I would not mind paying extra for it.",2015-08-29,1
US,43234894,RPHUKQ3EEC9LJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it!!,2015-08-29,1
US,37027270,R18NKI91ZE9C4C,B00KC72CRU,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,great product although the battery doesn't last as long as I'd like.,2015-08-29,1
US,36367791,R1BSMMWBN373GR,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,One Star,Apps issue,2015-08-29,0
US,3082853,R2OMD7T9T29887,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it,Amazing!,2015-08-29,1
US,25590101,RDSO4JEFMKNYX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Excellent,2015-08-29,1
US,46771026,R2ZAL750H9KDT2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,good,"Like , this is my third one",2015-08-29,0
US,33675477,R2V281EFO9F3EX,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,It is a good product for the price,It is a good product for the price. Good quality and a variety of features. Good for the entire family.,2015-08-29,1
US,44617013,R3B5NGIJMM6ZY2,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Convenient,I loved the tablet better than the computer because of convenience,2015-08-29,1
US,44787781,R1JTEI82CUNE5M,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love it for the price,"Love it for the price. Works great, much cheaper than an iPad. Battery life could be a bit better but that is my only issue.",2015-08-29,1
US,12105035,R2CVB07RLHMK3,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love it! It does everything I need it to!,2015-08-29,1
US,19786554,R37O100L48OKF0,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,I loved my first generation Kindle Fire for three years before ...,"I loved my first generation Kindle Fire for three years before I sadly had to lay it to rest, and the fault was entirely mine. In all that time the only problem I ever had was with the charger, which did not work unless I had it plugged in at a very specific angle. I called tech support and they sent me a new charger, free of charge, just to make sure it was the charger and not the device. The woman I spoke to was very helpful and it turned out the new charger worked fine so the original charger was defective, not my Kindle. Both my son and I loved playing games and reading books on the Kindle Fire and occasionally watching videos we downloaded. We used it on a daily basis and I was very sad when I broke it. I had taken it to an eye doctor appointment so I could read while I waited and that is where the accident happened. As I rolled the chair over to the glaucoma testing machine, my Kindle flew out of my lap and slammed into the metal base of the machine...I guess I was rolling a little too enthusiastically. The device appeared to be fine, the screen didn't even have a scratch on it, but when I turned it on all I had was a half blue/half black screen. I haven't called tech support because it was a great excuse for me to get the new, larger Kindle Fire I had been thinking about buying anyway. I don't understand the negative reviews of this product at all; if my Kindle can slam into the metal base of a machine and not break the screen, I have a hard time believing falling three feet on to grass or off the arm of the living room chair can break the screen. I suspect  the negative reviews are exaggerated by people upset at their own or their kid's clumsiness. I highly recommend the Kindle Fire, it is a great tablet for all of its many uses!",2015-08-29,1
US,41873889,R2J7RCGZ6EL4IQ,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,I love Kindle! Works great!,2015-08-29,1
US,45929237,R30XJB12KKNVBU,B00LCHOCZY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Great kid's tablet paired with Amazon Free Time,"This is a great little tablet that we bought for one of our kids.<br /><br />As a parent, I really like the kid's options that Amazon provides (Amazon FreeTime) and the parental controls.<br /><br />I feel secure that they won't accidentally stumble on something we wouldn't want them to see with the tablet.",2015-08-28,1
US,5086684,R1G07BTSJVSY25,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,The camera is poor. The downloads are easy,The camera is poor.  The downloads are easy.,2015-08-28,0
US,50203880,RRCC927GFAVRK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Cant beat the price for the quality,This is the 4th Kindle that I have purchased in the past couple of years as gifts.  Great tablet.  I got this one for my sister and she loves it.,2015-08-28,1
US,31800968,R2N4XQ3MW4RMLF,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great product for a very reasonable price,Great product for a very reasonable price.  I am amazed at all it can do.  I like the 7 inch screen for is more book-size for reading.  I can now look at magazines in color!  Thank you for developing such a wonderful gadget.,2015-08-28,1
US,29892002,R1BZGZJ1H85VA3,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Four Stars,"Love it, I'm not a techie gal, but having pretty loaded with all my info was great.",2015-08-28,1
US,12484323,R2AIP9DC0JOHLJ,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,There were a few features on my first Kindle Fire ...,There were a few features on my first Kindle Fire that I was unable to figure out on this one. It could be that I am not tech savvy.,2015-08-28,1
US,20613152,R11WY80BP3ISK,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,KINDLE HD7,"Got it for my wife, she spends a lot of time on it, so far no complaints.  Amazon on the special sales day had it for $79, I tried to purchase then bought there were problems trying to put it in my cart, contacted Amazon explained situation and they sold it to me at sales price. GREAT OUTFIT.",2015-08-28,1
US,43585058,R1ZCBSXQQTO6QC,B00IKPX4GY,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,3,0,0,N,Y,I'm having concerns about the volumn It goes all the ...,I'm having concerns about  the volumn  It goes all the down to a faint whisper after a short time in use. I'm going to use it to watch something at length and see if this continues.  If so I will return it for a new one. If this is necessary I will need a return label sent to me as I don't have a printer. Will be in touch.,2015-08-28,0
US,11723347,R8D1GQKP5D6YC,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,This Kindle is so much better than the one I bought 3 years ago,This Kindle is so much better than the one I bought 3 years ago. It's so much faster! Advice: get more GB. I'm having to decide what to keep and let go off my device.,2015-08-28,1
US,11954165,RO2YB3ZGTYRHL,B00LCI2I7C,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,1,1,N,N,I really like my fire HD 7,"I really like my fire HD 7! Luckily, I have not had one single issue with mine. I had a nook for many years and finally it started having problems. I hated to part with my nook because I had so many great books on it but I really wanted to try a kindle. I figured out how to download my nook books to my kindle and now I can read both my nook and kindle books anytime I want. LOVE LOVE LOVE!",2015-08-28,1
US,9750294,R3G2VVI8A6NXSJ,B00KC72CRU,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,it is amazing for reading,"Kindle has become my fav now, it is amazing for reading, browsing, movie. Only drawback I see is poor camera resolution but that's not its primary agenda anyways. This is a very good tablet for a low price.",2015-08-28,1
US,905137,R13VH10V67SKEO,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Amazing Tablet!!!,This has amazing sound!!! The quality of this tablet is great!!! I love it alot more then I thought I would!! A great value!!!,2015-08-28,1
US,4294708,RIF4ISMBGVE7Y,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great,2015-08-28,1
US,1024433,R20OI0K966KYJE,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Great product,2015-08-28,1
US,37359059,R34HH4DT6SNXGB,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,Love it so gar,2015-08-28,1
US,7076594,R2J4X1XHEDBRJD,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,better and better and easier than first kindle.,More than I expected...startup was much easier than I expected.,2015-08-28,1
US,27377826,R12I96T5QPMG60,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,N,Great tablet for the price.,This is my second Kindle fire.  Already own a generation 2 and bought this generation 4 as battery was getting old on my other one. Works great. Especially like the new location of control buttons. Much easier to use volume and on/off. Only negative issue is that this version does not permit use of a mini hdmi cable to connect Netflix to a television when traveling. Otherwise it is great. Use it more than my laptop as size is great.,2015-08-28,1
US,43560732,R21IB34B4DVZ3H,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Disappointing,"Disappointing, Android? Not really - Google Play etc. not available, no functional Instagram. Prime free books not what I hoped, works fine as a reader with Overdrive/library once I figured out not to download for Kindle, use epub. It was inexpensive on prime day, my expectations were not met though.",2015-08-28,0
US,839658,R1LLI7YOZVIOLG,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Love!!!,This is just awesome! It starts up pretty quickly compared to the laptop I have. It's so nice to just grab it when I want to look something up. Now I don't have to wait around for my laptop to start up.,2015-08-28,1
US,12955279,R2QX9M08VFSY19,B00KC6XV58,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Very satisfied Kindle customer,Love it.  This is the fourth one I bought.  One for myself and three others for gifts.  After two years I had a problem with mine.  I called Amazon and they instructed me what to do and my problem was solved.,2015-08-28,1
US,18553141,R1EK6R6GJ9TJBV,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,1,1,N,N,Disappointed. One month and broken already,"I've had my Kindle 1 month, only use it s few times a week and it's already broken. Suddenly one day it no longer turned on. I tried the power hold button for 30s to reset and doesn't work. Charged for hours doesn't work. Wish I would have read more of the negative reviews for to see that this device isn't very reliable. Still waiting to hear back from Amazon to see if they will help fix the issue on my new device or not. Really bummed.",2015-08-28,0
US,34229112,RYW4MPGRODHK4,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Five Stars,love it,2015-08-28,1
US,47727227,R3NES1NYVMS90C,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,N,Don't Bother,"Don't bother. Every time you want to watch a video or a tv episode you will find that the app you need &#34;is not compatible&#34; with this device. Damned expensive for an e-reader, which is all you will be able to do with this.",2015-08-28,0
US,13768925,R3K3ARHL02KP2I,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,2,0,0,N,N,Disappointed based on prior fire.,"I loved my original fire, which I use to supplement the iPad if my husband is using it. With Amazon's July &#34;sale&#34;, I thought why not pick up another one as the original did start gradually getting laggy. I'm afraid it doesn't hold the same quality.  Poor battery life in comparison. Volume isn't as loud, and I don't care for the placement of the buttons. (Volume, on/off, etc) for the price, it's ok, but they've gone down in quality, and I don't expect it to last. Too bad my original requires frequent &#34;reboot&#34;. Doesn't compare to the iPad at all",2015-08-28,0
US,50046149,R2XR4QYNCAKWMB,B00IKPYKWG,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,I ahve never been one not to love turning pages in of a book,"I go tthis because my mother encouraged to get one. She knows me well. I ahve never been one not to love turning pages in of a book, but I will try and get to love it like my mom.",2015-08-28,1
US,11905815,RQ5XVDK1QOA0,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,4,0,0,N,Y,Good buy,I would buy one wit more space. 8 GB is not enough even a two yr old (for whom it was bought),2015-08-28,1
US,13123406,R13OVHSPP44AEB,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,Very happy with the new tablet,Very happy with the new tablet. I had an original version and took advantage of the sale to order this!,2015-08-28,1
US,20596432,R3770FE73YXOFX,B00IKPW0UA,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,Y,Great Tablet,Having lots of fun with this tablet. Colors are brilliant. Speakers are great. Overall couldn't be happier with it.,2015-08-28,1
US,45553252,R3HZF8M41BL5LX,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,5,0,0,N,N,"The Kindles are the best tablets for the money, and rival tablets that cost much more.","It's a Kindle. It's 7&#34;. An it's in HD. What more is there to say? The Kindles are the best tablets for the money, and rival tablets that cost much more. I have 0 complaints. The white color is a nice touch.",2015-08-28,1
US,49908581,R9EJXSFC476EB,B00IKPZ5V6,2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB",PC,1,0,0,N,Y,Don't Purchase for Children over 9,"By far, my most disappointing purchase on Amazon ever.<br />I purchased this for my child, and tried to set up the &#34;teen&#34; profile.  The teen profile is slightly, if at all, different from the toddler profile.  So, if I want my child to actually USE the device, I have to set him/her up as an adult, thereby obtaining access to ALL of my content.<br />Amazon should be ashamed of themselves for touting what could be a terrific product as &#34;kid friendly&#34; when Freetime and Parental Controls are so obviously broken.<br />Parents of children over 9 - LOOK ELSEWHERE!!!",2015-08-28,0
